;accessionNumber;filingDate;reportDate;acceptanceDateTime;act;form;fileNumber;filmNumber;items;size;isXBRL;isInlineXBRL;primaryDocument;primaryDocDescription
0;0001771364-23-000002;2023-01-06;2023-01-04;2023-01-06T21:33:29.000Z;;4;;;;5111;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
1;0001771364-23-000001;2023-01-03;2022-12-28;2023-01-03T21:04:57.000Z;;4/A;;;;7290;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
2;0001564590-23-000002;2023-01-03;2023-01-02;2023-01-03T06:08:47.000Z;34;8-K;001-34756;23500071;2.02,8.01,9.01;198220;1;1;tsla-8k_20230102.htm;8-K
3;0001771364-22-000011;2022-12-30;2022-12-28;2022-12-30T18:15:43.000Z;;4;;;;6766;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
4;0001790565-22-000017;2022-12-29;2022-12-27;2022-12-29T19:50:45.000Z;;4;;;;8580;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
5;0000899243-22-038522;2022-12-14;2022-12-12;2022-12-14T20:59:36.000Z;;4;;;;67463;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
6;0001771340-22-000012;2022-12-07;2022-12-05;2022-12-07T20:16:21.000Z;;4;;;;16593;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
7;0001771364-22-000010;2022-12-07;2022-12-05;2022-12-07T20:01:51.000Z;;4;;;;17873;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
8;0001790565-22-000016;2022-12-07;2022-12-05;2022-12-07T19:59:02.000Z;;4;;;;8655;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
9;0001790565-22-000015;2022-11-30;2022-11-28;2022-11-30T16:42:36.000Z;;4;;;;8579;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
10;0000899243-22-035394;2022-11-08;2022-11-08;2022-11-08T20:18:10.000Z;;4;;;;23094;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
11;0000899243-22-035393;2022-11-08;2022-11-07;2022-11-08T20:16:30.000Z;;4;;;;29754;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
12;0000899243-22-035390;2022-11-08;2022-11-04;2022-11-08T20:13:27.000Z;;4;;;;40841;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
13;0001771364-22-000009;2022-11-08;2022-11-04;2022-11-08T18:43:34.000Z;;4;;;;5111;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
14;0001790565-22-000014;2022-10-31;2022-10-27;2022-10-31T19:06:06.000Z;;4;;;;8579;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
15;0000950170-22-019867;2022-10-24;2022-09-30;2022-10-24T06:08:50.000Z;34;10-Q;001-34756;221324774;;20844339;1;1;tsla-20220930.htm;10-Q
16;0001564590-22-034639;2022-10-19;2022-10-19;2022-10-19T17:15:46.000Z;34;8-K;001-34756;221319235;2.02,9.01;16088730;1;1;tsla-8k_20221019.htm;8-K
17;0001771340-22-000011;2022-10-05;2022-09-25;2022-10-05T20:15:08.000Z;;3;;;;5489;0;0;xslF345X02/edgardoc.xml;PRIMARY DOCUMENT
18;0001771364-22-000008;2022-10-05;2022-10-04;2022-10-05T19:35:27.000Z;;4;;;;4580;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
19;0001564590-22-033053;2022-10-03;2022-10-02;2022-10-03T06:05:40.000Z;34;8-K;001-34756;221285807;2.02,7.01,9.01;184269;1;1;tsla-8k_20221002.htm;8-K
20;0001790565-22-000013;2022-09-30;2022-09-27;2022-09-30T19:03:18.000Z;;4;;;;8560;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
21;0001564590-22-032575;2022-09-28;2022-09-25;2022-09-28T16:15:27.000Z;34;8-K;001-34756;221276281;5.02,9.01;170721;1;1;tsla-8k_20220925.htm;8-K
22;0001771364-22-000007;2022-09-14;2022-09-12;2022-09-14T19:47:27.000Z;;4;;;;4581;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
23;0001771340-22-000010;2022-09-12;2022-09-08;2022-09-12T21:44:02.000Z;;4;;;;8642;0;0;xslF345X03/primary_doc.xml;PRIMARY DOCUMENT
24;0001771340-22-000009;2022-09-07;2022-09-05;2022-09-07T21:04:07.000Z;;4;;;;16297;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
25;0001790565-22-000012;2022-09-07;2022-09-05;2022-09-07T20:33:27.000Z;;4;;;;8652;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
26;0001771364-22-000006;2022-09-07;2022-09-05;2022-09-07T20:29:50.000Z;;4;;;;15764;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
27;0001790565-22-000011;2022-08-31;2022-08-29;2022-08-31T19:32:56.000Z;;4;;;;8575;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
28;0000899243-22-028189;2022-08-09;2022-08-09;2022-08-09T21:23:00.000Z;;4;;;;10178;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
29;0000899243-22-028188;2022-08-09;2022-08-09;2022-08-09T21:21:50.000Z;;4;;;;69509;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
30;0000899243-22-028184;2022-08-09;2022-08-08;2022-08-09T21:14:39.000Z;;4;;;;14082;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
31;0000899243-22-028181;2022-08-09;2022-08-08;2022-08-09T21:11:47.000Z;;4;;;;70027;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
32;0000899243-22-028176;2022-08-09;2022-08-05;2022-08-09T20:56:55.000Z;;4;;;;58942;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
33;0000899243-22-028174;2022-08-09;2022-08-05;2022-08-09T20:56:02.000Z;;4;;;;70034;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
34;0001564590-22-028207;2022-08-05;2022-08-04;2022-08-05T16:11:22.000Z;34;8-K;001-34756;221140926;5.07,8.01,9.01;229243;1;1;tsla-8k_20220804.htm;8-K
35;0001771340-22-000007;2022-08-02;2022-07-29;2022-08-02T20:17:58.000Z;;4;;;;13189;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
36;0001564590-22-027167;2022-08-01;;2022-08-01T06:11:39.000Z;34;DEFA14A;001-34756;221122676;;46619;0;0;tsla-defa14a_20220725.htm;DEFA14A
37;0001790565-22-000010;2022-07-29;2022-07-27;2022-07-29T20:34:12.000Z;;4;;;;8569;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
38;0001494731-22-000001;2022-07-27;2022-07-25;2022-07-27T20:31:39.000Z;;4;;;;6805;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
39;0001214659-22-009189;2022-07-26;;2022-07-26T15:21:48.000Z;34;PX14A6G;001-34756;221106797;;18830;0;0;b726220px14a6g.htm;
40;0000950170-22-012936;2022-07-25;2022-06-30;2022-07-25T06:07:25.000Z;34;10-Q;001-34756;221100953;;19720042;1;1;tsla-20220630.htm;10-Q
41;0001564590-22-026048;2022-07-20;2022-07-20;2022-07-20T16:43:32.000Z;34;8-K;001-34756;221094683;2.02,9.01;17497595;1;1;tsla-8k_20220720.htm;8-K
42;0001564590-22-025965;2022-07-19;;2022-07-19T16:29:08.000Z;34;DEFA14A;001-34756;221091853;;41398;0;0;tsla-defa14a_20220719.htm;DEFA14A
43;0001214659-22-008675;2022-07-07;;2022-07-06T18:37:17.000Z;34;PX14A6G;001-34756;221070130;;61381;0;0;o76221px14a6g.htm;
44;0001564590-22-025376;2022-07-06;;2022-07-06T16:05:56.000Z;34;DEFA14A;001-34756;221068696;;1088878;0;0;tsla-defa14a_20220706.htm;DEFA14A
45;0001214659-22-008643;2022-07-06;;2022-07-06T13:07:47.000Z;34;PX14A6G;001-34756;221068084;;46762;0;0;o75222px14a6g.htm;
46;0001564590-22-025153;2022-07-05;2022-07-02;2022-07-05T06:16:41.000Z;34;8-K;001-34756;221063133;2.02,7.01,9.01;183028;1;1;tsla-8k_20220702.htm;8-K
47;0001214659-22-008514;2022-07-01;;2022-07-01T12:51:49.000Z;34;PX14A6G;001-34756;221060537;;45641;0;0;j71220px14a6g.htm;
48;0001790565-22-000009;2022-06-29;2022-06-27;2022-06-29T19:05:02.000Z;;4;;;;8570;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
49;0001214659-22-008367;2022-06-29;;2022-06-29T13:23:10.000Z;34;PX14A6G;001-34756;221053817;;25167;0;0;j629221px14a6g.htm;
50;0001564590-22-024075;2022-06-23;;2022-06-23T16:16:05.000Z;34;DEFA14A;001-34756;221035688;;1049355;0;0;tsla-defa14a_20220804.htm;DEFA14A
51;0001564590-22-024066;2022-06-23;;2022-06-23T16:04:46.000Z;34;DEFA14A;001-34756;221035438;;1920649;0;0;tsla-defa14a_20220804.htm;DEFA14A
52;0001564590-22-024064;2022-06-23;2022-08-04;2022-06-23T16:02:12.000Z;34;DEF 14A;001-34756;221035417;;3562472;0;0;tsla-def14a_20220804.htm;DEF 14A
53;0001771340-22-000006;2022-06-14;2022-06-10;2022-06-14T20:19:19.000Z;;4;;;;7037;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
54;0001564590-22-022992;2022-06-10;2022-08-04;2022-06-10T16:10:03.000Z;34;PRE 14A;001-34756;221008939;;3561686;0;0;tsla-pre14a_20220804.htm;PRE 14A
55;0001790565-22-000008;2022-06-07;2022-06-05;2022-06-07T21:03:12.000Z;;4;;;;8637;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
56;0001771364-22-000005;2022-06-07;2022-06-05;2022-06-07T20:54:26.000Z;;4;;;;15743;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
57;0001771340-22-000005;2022-06-07;2022-06-05;2022-06-07T20:46:31.000Z;;4;;;;19780;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
58;0001771340-22-000004;2022-06-03;2022-06-01;2022-06-03T18:54:22.000Z;;4;;;;54821;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
59;0000899243-22-021041;2022-06-03;2022-05-02;2022-06-03T17:42:00.000Z;;4/A;;;;3950;0;0;xslF345X03/doc4a.xml;FORM 4/A SUBMISSION
60;0001790565-22-000007;2022-06-01;2022-05-27;2022-06-01T20:08:20.000Z;;4;;;;8568;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
61;0001564590-22-021882;2022-05-31;;2022-05-31T16:11:11.000Z;34;SD;001-34756;22983314;;769288;0;0;tsla-sd.htm;SD
62;9999999997-22-003077;2022-05-26;;2022-05-26T12:23:59.000Z;34;CT ORDER;001-34756;22967453;20220526,20220526;155285;0;0;filename1.pdf;
63;0001790565-22-000006;2022-05-04;2022-05-02;2022-05-04T20:25:47.000Z;;4;;;;8795;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
64;0000899243-22-016671;2022-05-04;2022-05-02;2022-05-04T19:05:43.000Z;;4;;;;5736;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
65;0000899243-22-016670;2022-05-04;2022-05-02;2022-05-04T19:00:38.000Z;;4;;;;67420;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
66;0001564590-22-017214;2022-05-03;2022-05-02;2022-05-03T06:04:55.000Z;34;8-K;001-34756;22884470;8.01;162561;1;1;tsla-8k_20220502.htm;8-K
67;0001564590-22-016871;2022-05-02;2021-12-31;2022-04-29T18:05:17.000Z;34;10-K/A;001-34756;22878151;;2685042;1;1;tsla-10ka_20211231.htm;10-K/A
68;0001790565-22-000005;2022-04-29;2022-04-27;2022-04-29T18:56:49.000Z;;4;;;;8569;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
69;0000899243-22-015995;2022-04-29;2022-04-28;2022-04-29T09:15:51.000Z;;4;;;;38451;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
70;0000899243-22-015991;2022-04-29;2022-04-28;2022-04-29T09:11:03.000Z;;4;;;;70014;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
71;0000899243-22-015989;2022-04-29;2022-04-28;2022-04-29T09:08:21.000Z;;4;;;;70002;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
72;0000899243-22-015955;2022-04-28;2022-04-26;2022-04-28T21:46:49.000Z;;4;;;;43411;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
73;0000899243-22-015949;2022-04-28;2022-04-26;2022-04-28T21:41:44.000Z;;4;;;;68414;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
74;0000899243-22-015942;2022-04-28;2022-04-26;2022-04-28T21:33:56.000Z;;4;;;;67877;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
75;0000899243-22-015924;2022-04-28;2022-04-26;2022-04-28T21:16:09.000Z;;4;;;;70007;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
76;0000899243-22-015923;2022-04-28;2022-04-26;2022-04-28T21:13:46.000Z;;4;;;;69484;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
77;0000950170-22-006034;2022-04-25;2022-03-31;2022-04-22T21:36:59.000Z;34;10-Q;001-34756;22847167;;17038699;1;1;tsla-20220331.htm;10-Q
78;0001564590-22-014917;2022-04-20;2022-04-20;2022-04-20T16:12:16.000Z;34;8-K;001-34756;22838154;2.02,9.01;16267586;1;1;tsla-8k_20220420.htm;8-K
79;0000899243-22-014309;2022-04-07;2022-04-05;2022-04-07T19:05:14.000Z;;4;;;;18344;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
80;0000899243-22-014308;2022-04-07;2022-04-05;2022-04-07T19:00:13.000Z;;4;;;;63131;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
81;0001564590-22-013264;2022-04-04;2022-04-02;2022-04-04T06:07:24.000Z;34;8-K;001-34756;22800293;2.02,7.01,9.01;183861;1;1;tsla-8k_20220402.htm;8-K
82;0001790565-22-000004;2022-03-30;2022-03-28;2022-03-30T19:16:52.000Z;;4;;;;8569;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
83;0001564590-22-011875;2022-03-28;2022-03-28;2022-03-28T06:06:47.000Z;34;8-K;001-34756;22773080;8.01;163645;1;1;tsla-8k_20220328.htm;8-K
84;0000834237-22-009097;2022-03-11;;2022-03-11T14:13:51.000Z;34;SC 13G/A;005-85943;22732493;;13635;0;0;us88160r1014_031122.txt;
85;0001771364-22-000004;2022-03-08;2022-03-05;2022-03-08T19:44:26.000Z;;4;;;;15740;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
86;0001790565-22-000003;2022-03-08;2022-03-05;2022-03-08T19:36:54.000Z;;4;;;;12349;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
87;0001771340-22-000003;2022-03-08;2022-03-05;2022-03-08T19:32:27.000Z;;4;;;;20006;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
88;0001771340-22-000002;2022-03-03;2022-03-01;2022-03-03T20:39:58.000Z;;4;;;;47982;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
89;0001790565-22-000002;2022-03-02;2022-02-28;2022-03-02T19:57:12.000Z;;4;;;;8573;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
90;0000000000-22-002069;2022-02-23;;2022-02-23T14:30:04.000Z;;UPLOAD;;;;39590;0;0;filename1.pdf;
91;0001771364-22-000003;2022-02-22;2022-02-17;2022-02-22T19:02:30.000Z;;4;;;;4589;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
92;0001193125-22-042366;2022-02-15;;2022-02-14T18:19:33.000Z;34;SC 13G/A;005-85943;22635730;;41588;0;0;d255338dsc13ga.htm;SC 13G/A
93;0000899243-22-006240;2022-02-14;2021-12-31;2022-02-14T18:21:00.000Z;;5;;;;11690;0;0;xslF345X03/doc5.xml;FORM 5 SUBMISSION
94;0001104659-22-022369;2022-02-14;;2022-02-14T13:55:43.000Z;34;SC 13G/A;005-85943;22629164;;99717;0;0;tm225754d13_sc13ga.htm;SCHEDULE 13G/A
95;0001104659-22-018700;2022-02-10;;2022-02-10T08:42:41.000Z;34;SC 13G/A;005-85943;22610980;;12965;0;0;tv02024-teslainc.htm;SCHEDULE 13G/A
96;0001193125-22-031214;2022-02-08;;2022-02-08T17:42:59.000Z;;CORRESP;;;;94065;0;0;filename1.htm;
97;0000834237-22-008340;2022-02-08;;2022-02-08T17:05:48.000Z;34;SC 13G;005-85943;22602520;;13600;0;0;us88160r1014_020822.txt;
98;0000950170-22-000796;2022-02-07;2021-12-31;2022-02-04T20:11:27.000Z;34;10-K;001-34756;22595227;;29316024;1;1;tsla-20211231.htm;10-K
99;0001771340-22-000001;2022-02-03;2022-02-01;2022-02-03T19:38:47.000Z;;4;;;;46643;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
100;0001790565-22-000001;2022-01-31;2022-01-27;2022-01-31T19:37:05.000Z;;4;;;;8580;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
101;0001564590-22-002476;2022-01-26;2022-01-26;2022-01-26T16:26:43.000Z;34;8-K;001-34756;22558325;2.02,9.01;23267633;1;1;tsla-8k_20220126.htm;8-K
102;0001193125-22-016882;2022-01-25;;2022-01-25T13:06:29.000Z;;CORRESP;;;;8464;0;0;filename1.htm;
103;0001771364-22-000002;2022-01-20;2022-01-18;2022-01-20T19:39:00.000Z;;4;;;;4590;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
104;0001193125-22-005691;2022-01-10;;2022-01-10T16:33:28.000Z;;CORRESP;;;;8820;0;0;filename1.htm;
105;0000899243-22-001397;2022-01-07;2022-01-05;2022-01-07T18:37:27.000Z;;4;;;;15686;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
106;0000899243-22-001396;2022-01-07;2022-01-05;2022-01-07T18:36:21.000Z;;4;;;;63151;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
107;0001771364-22-000001;2022-01-04;2021-12-31;2022-01-04T21:50:45.000Z;;4;;;;6770;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
108;0001564590-22-000009;2022-01-03;2022-01-02;2022-01-03T06:06:42.000Z;34;8-K;001-34756;22500096;2.02,7.01,9.01;185402;1;1;tsla-8k_20220102.htm;8-K
109;0001790565-21-000017;2021-12-29;2021-12-27;2021-12-29T21:28:05.000Z;;4;;;;8581;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
110;0000899243-21-049993;2021-12-28;2021-12-28;2021-12-28T20:48:31.000Z;;4;;;;15613;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
111;0000899243-21-049992;2021-12-28;2021-12-28;2021-12-28T20:47:39.000Z;;4;;;;71394;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
112;0000000000-21-015337;2021-12-23;;2021-12-23T14:30:03.000Z;;UPLOAD;;;;47132;0;0;filename1.pdf;
113;0000899243-21-049479;2021-12-22;2021-12-22;2021-12-22T21:28:07.000Z;;4;;;;54034;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
114;0000899243-21-049477;2021-12-22;2021-12-22;2021-12-22T21:24:05.000Z;;4;;;;70420;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
115;0000899243-21-049325;2021-12-21;2021-12-21;2021-12-21T21:52:37.000Z;;4;;;;70435;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
116;0000899243-21-049309;2021-12-21;2021-12-21;2021-12-21T21:36:14.000Z;;4;;;;47017;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
117;0001771364-21-000016;2021-12-21;2021-12-17;2021-12-21T20:36:26.000Z;;4;;;;4589;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
118;0000899243-21-048679;2021-12-16;2021-12-16;2021-12-16T20:55:23.000Z;;4;;;;66229;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
119;0000899243-21-048676;2021-12-16;2021-12-16;2021-12-16T20:52:48.000Z;;4;;;;70961;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
120;0000899243-21-047960;2021-12-13;2021-12-13;2021-12-13T20:04:28.000Z;;4;;;;43284;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
121;0000899243-21-047959;2021-12-13;2021-12-13;2021-12-13T20:02:44.000Z;;4;;;;70966;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
122;0000899243-21-047608;2021-12-09;2021-12-09;2021-12-09T20:21:07.000Z;;4;;;;55678;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
123;0000899243-21-047607;2021-12-09;2021-12-09;2021-12-09T20:19:57.000Z;;4;;;;71104;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
124;0001790565-21-000016;2021-12-07;2021-12-05;2021-12-07T21:20:23.000Z;;4;;;;12890;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
125;0001771340-21-000013;2021-12-07;2021-12-05;2021-12-07T21:11:06.000Z;;4;;;;20330;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
126;0001771364-21-000015;2021-12-07;2021-12-05;2021-12-07T21:02:06.000Z;;4;;;;16291;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
127;0000899243-21-046681;2021-12-02;2021-12-02;2021-12-02T21:45:11.000Z;;4;;;;49785;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
128;0000899243-21-046679;2021-12-02;2021-12-02;2021-12-02T21:43:36.000Z;;4;;;;71108;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
129;0001564590-21-058953;2021-12-01;2021-12-01;2021-12-01T16:08:40.000Z;34;8-K;001-34756;211463024;8.01;157227;1;1;tsla-8k_20211201.htm;8-K
130;0000899243-21-045949;2021-11-23;2021-11-23;2021-11-23T21:34:33.000Z;;4;;;;36942;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
131;0000899243-21-045947;2021-11-23;2021-11-23;2021-11-23T21:33:26.000Z;;4;;;;68179;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
132;0000899243-21-045946;2021-11-23;2021-11-23;2021-11-23T21:32:00.000Z;;4;;;;68183;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
133;0000899243-21-045944;2021-11-23;2021-11-23;2021-11-23T21:30:17.000Z;;4;;;;71107;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
134;0001771364-21-000014;2021-11-19;2021-11-17;2021-11-19T19:02:03.000Z;;4;;;;4594;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
135;0000899243-21-044924;2021-11-16;2021-11-16;2021-11-16T20:06:48.000Z;;4;;;;43455;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
136;0000899243-21-044921;2021-11-16;2021-11-16;2021-11-16T20:02:18.000Z;;4;;;;70034;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
137;0000899243-21-044689;2021-11-15;2021-11-15;2021-11-15T20:20:14.000Z;;4;;;;42375;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
138;0000899243-21-044687;2021-11-15;2021-11-15;2021-11-15T20:18:26.000Z;;4;;;;71015;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
139;0000899243-21-044475;2021-11-12;2021-11-12;2021-11-12T20:28:11.000Z;;4;;;;58638;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
140;0000899243-21-044262;2021-11-12;2021-11-11;2021-11-12T06:03:56.000Z;;4;;;;33554;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
141;0000899243-21-044261;2021-11-12;2021-11-11;2021-11-12T06:02:43.000Z;;4;;;;69874;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
142;0000899243-21-044244;2021-11-10;2021-11-10;2021-11-10T21:49:31.000Z;;4;;;;44092;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
143;0000899243-21-044242;2021-11-10;2021-11-10;2021-11-10T21:47:47.000Z;;4;;;;70166;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
144;0000899243-21-044241;2021-11-10;2021-11-10;2021-11-10T21:46:47.000Z;;4;;;;69578;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
145;0000899243-21-044240;2021-11-10;2021-11-09;2021-11-10T21:45:38.000Z;;4;;;;41335;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
146;0000899243-21-044235;2021-11-10;2021-11-09;2021-11-10T21:43:15.000Z;;4;;;;69116;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
147;0000899243-21-044232;2021-11-10;2021-11-09;2021-11-10T21:42:18.000Z;;4;;;;69117;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
148;0000899243-21-044229;2021-11-10;2021-11-09;2021-11-10T21:37:58.000Z;;4;;;;70185;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
149;0000899243-21-044225;2021-11-10;2021-11-09;2021-11-10T21:34:13.000Z;;4;;;;70184;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
150;0000899243-21-044077;2021-11-10;2021-11-08;2021-11-10T18:28:55.000Z;;4;;;;47735;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
151;0000899243-21-044060;2021-11-10;2021-11-08;2021-11-10T18:23:34.000Z;;4;;;;67903;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
152;0001494731-21-000003;2021-11-05;2021-11-05;2021-11-05T21:22:24.000Z;;4;;;;33011;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
153;0001771340-21-000012;2021-11-03;2021-11-01;2021-11-03T20:03:50.000Z;;4;;;;31227;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
154;0001790565-21-000015;2021-10-29;2021-10-27;2021-10-29T20:53:11.000Z;;4;;;;8580;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
155;0000899243-21-041859;2021-10-28;2021-10-27;2021-10-28T16:10:24.000Z;;4;;;;12637;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
156;0000899243-21-041857;2021-10-28;2021-10-27;2021-10-28T16:05:34.000Z;;4;;;;72301;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
157;0000950170-21-002253;2021-10-25;2021-09-30;2021-10-25T06:12:15.000Z;34;10-Q;001-34756;211342102;;19074729;1;1;tsla-20210930.htm;10-Q
158;0001771340-21-000011;2021-10-20;2021-10-18;2021-10-20T20:39:13.000Z;;4;;;;31882;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
159;0001771364-21-000013;2021-10-20;2021-10-18;2021-10-20T20:35:36.000Z;;4;;;;4593;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
160;0001564590-21-051307;2021-10-20;2021-10-20;2021-10-20T17:14:23.000Z;34;8-K;001-34756;211334873;2.02,9.01;15501191;1;1;tsla-8k_20211020.htm;8-K
161;0001564590-21-050737;2021-10-13;2021-10-07;2021-10-13T16:07:03.000Z;34;8-K;001-34756;211321312;5.07;197471;1;1;tsla-8k_20211007.htm;8-K
162;0001564590-21-049874;2021-10-04;2021-10-02;2021-10-04T06:09:14.000Z;34;8-K;001-34756;211300930;2.02,7.01,9.01;176909;1;1;tsla-8k_20211002.htm;8-K
163;0001790565-21-000014;2021-09-29;2021-09-27;2021-09-29T20:03:01.000Z;;4;;;;8579;0;0;xslF345X03/edgardoc.xml;PRIMARY DOCUMENT
